#|num|weight|mean|covariance matrix|
|0|1798.4591701|156.878892443 143.076931871 205.123640045|73.7402847935 23.3643497348 -20.1050810733 23.3643497348 66.8065673033 -8.75895036022 -20.1050810733 -8.75895036022 45.2636909377|
|1|295.142212852|180.769678968 160.422454108 174.952500907|58.4343662179 18.5024826279 -36.3230306967 18.5024826279 105.315246144 -45.0814081324 -36.3230306967 -45.0814081324 124.16285932|
|2|337.476100065|158.16563362 174.851217904 198.528294198|106.505506036 0.559897723728 -37.203112217 0.559897723728 76.5359609105 15.9304455188 -37.203112217 15.9304455188 91.7792240154|
|3|2105.13465|139.565870895 139.142504854 145.832988246|65.6642024716 3.54399459095 -6.31243493514 3.54399459095 11.3592737328 -2.81223514632 -6.31243493514 -2.81223514632 18.9044040782|
|4|332.734273891|163.805091473 157.289147632 191.728766421|116.70801325 -3.80114656606 -38.1886901087 -3.80114656606 98.7657586153 -24.1194551571 -38.1886901087 -24.1194551571 89.446928906|
|5|549.726333161|183.487139262 155.700596909 174.580644259|45.2853578823 32.6723550217 -23.1384692438 32.6723550217 119.624606092 -56.1700134417 -23.1384692438 -56.1700134417 118.104923512|
|6|967.028472697|184.852836332 180.668773996 168.946352125|71.363369071 14.7795910768 -7.06471017186 14.7795910768 37.8566055379 5.54475352106 -7.06471017186 5.54475352106 59.7563609826|
|7|1700.2553375|136.637135075 166.398306174 199.378828109|42.0227464988 -25.3994134618 -15.2287584937 -25.3994134618 76.4313963584 3.2459927402 -15.2287584937 3.2459927402 30.8023582674|
|8|323.570184061|169.905780011 172.514162174 186.69151601|116.888310746 -0.906640105717 -88.5221115699 -0.906640105717 68.559770896 15.6800592112 -88.5221115699 15.6800592112 166.293939528|
|9|256.911702977|165.141378593 161.642414553 192.462380438|121.559800852 -8.24462160119 -56.2954201839 -8.24462160119 112.261488088 -2.72398312359 -56.2954201839 -2.72398312359 100.239830202|
|10|995.854024855|175.868655388 125.517413452 171.991530679|44.2630576395 13.6812140234 -15.1362172003 13.6812140234 53.0751419246 15.6757791698 -15.1362172003 15.6757791698 59.3096498438|
|11|1361.17017762|174.126981292 154.310589272 157.873019992|96.116736776 56.0061785066 59.0433763694 56.0061785066 62.4454484492 40.7284988812 59.0433763694 40.7284988812 62.8186606395|
|12|304.280555836|160.723160397 165.910810007 196.588561557|118.444422078 -12.0905384208 -51.7601568279 -12.0905384208 115.809649895 15.5934733921 -51.7601568279 15.5934733921 91.9788296461|
|13|311.161894203|158.71921071 165.889104436 197.174596253|130.862928108 -14.9969443779 -55.2662651971 -14.9969443779 110.657919272 15.1638728989 -55.2662651971 15.1638728989 92.1213459787|
|14|425.687294624|181.264275624 166.083945002 168.450731468|56.3088352234 -1.79306915924 -23.5051892763 -1.79306915924 73.0836057296 -16.6083545566 -23.5051892763 -16.6083545566 90.8278888654|
|15|410.075342409|151.132691495 141.357497733 140.841539851|66.3579859007 14.3434014939 41.9042259732 14.3434014939 22.3679556796 8.29089237732 41.9042259732 8.29089237732 58.806492951|
|16|429.525399179|160.055928953 177.182374571 193.130784375|107.136745777 -11.9702999563 -36.1103209887 -11.9702999563 58.62765602 36.1977677016 -36.1103209887 36.1977677016 104.333985487|
|17|2737.01220547|137.250319571 184.292502681 203.203531155|51.5974072398 5.61652413983 -11.9973256644 5.61652413983 29.9216996282 -2.30417698524 -11.9973256644 -2.30417698524 41.4376684591|
|18|462.425610221|179.017958694 146.271121347 181.424186041|35.839272447 9.67788115665 -15.007156852 9.67788115665 88.4897591243 -9.25774901885 -15.007156852 -9.25774901885 101.969451837|
