#|num|weight|mean|covariance matrix|
|0|340.543707742|158.724218094 192.136193848 156.556613955|21.1836448277 -7.72771896338 5.9878511761 -7.72771896338 35.8429087667 -7.62534974917 5.9878511761 -7.62534974917 30.605321034|
|1|812.360542465|121.818543546 193.740220924 208.052384252|37.3387107338 8.77471246968 -47.8846841816 8.77471246968 15.0562088063 -14.9535555096 -47.8846841816 -14.9535555096 82.9411053006|
|2|239.879446959|125.212713784 194.332823544 202.188308399|44.2235834841 9.97961393454 -64.5359158276 9.97961393454 15.8356992746 -17.3049433933 -64.5359158276 -17.3049433933 123.894179387|
|3|785.847264225|119.378415855 186.568530276 217.765339165|23.4159098186 -7.55807873749 -13.6497397449 -7.55807873749 30.7063488163 -7.73608188945 -13.6497397449 -7.73608188945 41.9430394774|
|4|71.3603152139|159.134106064 197.040101727 153.230329493|25.9513353766 1.17172389548 2.67484373703 1.17172389548 21.3778859397 -6.52617351119 2.67484373703 -6.52617351119 37.9302062148|
|5|1295.09379145|156.842699439 198.422392821 148.365789028|18.6769991661 -1.95732368255 3.5308827625 -1.95732368255 18.9238855778 -9.89016921015 3.5308827625 -9.89016921015 43.2027106024|
|6|2401.75841472|161.907045311 183.810698881 159.661285494|21.983430792 -19.7632518184 6.82993440302 -19.7632518184 52.2845107714 -13.8075585061 6.82993440302 -13.8075585061 24.0601048496|
|7|1601.08543734|122.809704115 178.738525932 221.063358739|19.8493518821 4.33026620251 -2.56881632076 4.33026620251 21.2781893617 -0.204864309829 -2.56881632076 -0.204864309829 22.4872468973|
|8|1153.29004714|148.520965317 200.697334796 170.606307705|111.546778849 -4.96627672604 -72.9444195139 -4.96627672604 7.66472265708 2.64424966773 -72.9444195139 2.64424966773 59.3587499454|
|9|724.808467939|131.503277027 194.408338011 186.808015144|13.1737340429 5.20557366228 -6.15543403938 5.20557366228 14.5676294337 -9.12474514305 -6.15543403938 -9.12474514305 31.7926441752|
|10|1267.69153484|112.127088749 182.304524355 218.191509139|20.3132104097 -0.730915551748 -1.91192087589 -0.730915551748 13.5648698158 6.21618000047 -1.91192087589 6.21618000047 29.5123323444|
|11|983.707129968|161.373840505 198.112451587 154.730399496|23.9543339766 1.18276957321 -1.9966576278 1.18276957321 15.3080345092 -2.58117173425 -1.9966576278 -2.58117173425 31.3200786271|
