#|num|weight|mean|covariance matrix|
|0|3081.09897422|167.769661862 185.761645635 123.41440083|91.425286612 -37.1270172413 1.08023543798 -37.1270172413 48.9641024107 3.15557219285 1.08023543798 3.15557219285 27.9464764418|
|1|1116.8217606|131.375193284 181.09030962 153.630486192|52.2464533191 -25.7239082566 -4.03079584884 -25.7239082566 86.4821798607 35.3357470819 -4.03079584884 35.3357470819 63.4386408382|
|2|1454.44097883|144.222009253 148.861652182 150.281104774|104.606656737 9.06868589295 -35.4322747349 9.06868589295 18.879048132 -7.00604097456 -35.4322747349 -7.00604097456 39.0510108731|
|3|1952.8556352|148.36939806 179.37338756 151.148659308|28.7877109339 -8.31805974169 -3.02292464414 -8.31805974169 38.5322473823 10.3853048123 -3.02292464414 10.3853048123 54.950115652|
|4|66.1097933841|153.064038068 170.123102265 140.434967147|234.047740113 85.616371402 -38.6986928129 85.616371402 120.733652004 -39.3334595733 -38.6986928129 -39.3334595733 66.7608758708|
|5|558.024164155|131.742799082 160.148421897 147.965893457|84.2890914041 29.2705553328 24.6834888137 29.2705553328 90.9822596137 6.26492109906 24.6834888137 6.26492109906 35.6124347261|
|6|1283.51081031|165.48532622 192.235799909 178.559711867|51.2359831291 -8.02340119494 -19.2239528042 -8.02340119494 28.5219334078 -0.0549205509911 -19.2239528042 -0.0549205509911 52.5236598221|
|7|782.181235819|174.291657715 187.013904624 142.296836983|38.7417991973 22.0414033797 3.43802429982 22.0414033797 121.547383204 1.22098676706 3.43802429982 1.22098676706 33.5277603314|
|8|281.438837156|118.875367011 196.391059518 185.297767205|43.0903920214 6.66033112956 -18.368659382 6.66033112956 54.2343364944 -18.5883957195 -18.368659382 -18.5883957195 78.5934707205|
|9|4903.87585512|173.753610752 139.76713917 126.693692842|30.2898927715 -2.3842029969 6.56479876963 -2.3842029969 38.3457686408 -9.83988499129 6.56479876963 -9.83988499129 54.6995187873|
|10|1123.19538695|170.782091385 182.380466274 139.526537888|51.618729166 31.1714626766 13.9192549867 31.1714626766 120.319314974 10.8587706692 13.9192549867 10.8587706692 50.988289732|
|11|2256.05721789|108.631863135 142.407589823 156.297120756|54.9650306066 -17.4921652548 -0.280055507736 -17.4921652548 36.0259966209 -2.2847309267 -0.280055507736 -2.2847309267 64.861308334|
|12|68.8092809661|136.490743264 159.942386779 144.421535581|106.433786813 65.9343674126 -24.9338070338 65.9343674126 140.713593243 -50.8241836999 -24.9338070338 -50.8241836999 73.5207244868|
|13|79.1836558758|143.690377265 165.492687776 142.378068543|226.655502577 113.090259398 -42.5057656017 113.090259398 148.583036575 -48.8256438297 -42.5057656017 -48.8256438297 69.8111643279|
|14|126.029630434|122.135020601 144.139327875 151.938673966|81.8761374679 9.90794501248 10.1294282494 9.90794501248 60.4162578511 -29.6763568156 10.1294282494 -29.6763568156 68.2041195428|
|15|167.043413026|166.894722623 169.996221176 140.260099825|58.6185896098 3.41187315244 -2.75419901027 3.41187315244 84.2693513937 -20.3637329507 -2.75419901027 -20.3637329507 53.1611725791|
|16|238.434441365|174.104296886 188.577881528 138.492024801|48.4671289246 10.2536321411 16.3216997372 10.2536321411 64.1378326828 10.6329053992 16.3216997372 10.6329053992 73.322902309|
|17|1132.08329746|113.299818202 139.832358686 157.227471968|64.6353376215 -21.3243303438 -3.13766537475 -21.3243303438 45.4010521557 -2.82076662941 -3.13766537475 -2.82076662941 61.1311437319|
|18|399.277569465|134.521586069 141.522947905 157.395325249|79.2275409321 41.4546975603 -28.2476859555 41.4546975603 81.0566122818 -30.9891934173 -28.2476859555 -30.9891934173 42.0178089167|
|19|492.673594455|148.636170922 188.183434502 121.688638928|91.3753925781 -9.95241911305 -6.43455718933 -9.95241911305 44.6499413635 10.5118932795 -6.43455718933 10.5118932795 35.0850703295|
|20|728.635382864|167.053496792 159.61544662 139.526377499|59.3987721731 -15.7611039471 6.52667771297 -15.7611039471 86.1669705712 19.7672171419 6.52667771297 19.7672171419 56.1008729866|
|21|92.0729615794|178.525218143 187.546949326 152.67878762|44.6104680107 -6.19739069405 -13.8880581585 -6.19739069405 43.3175228845 38.3966798643 -13.8880581585 38.3966798643 85.4412108551|
|22|194.635672693|159.207924859 176.139667022 138.003634159|132.333282366 11.7229715214 -22.9559699904 11.7229715214 62.7772602522 -31.0415968055 -22.9559699904 -31.0415968055 64.2773716221|
|23|1183.19373901|117.843718626 191.493070898 191.880328267|41.7788850261 -5.78644610504 -14.9620190377 -5.78644610504 39.5044095421 -12.1675568534 -14.9620190377 -12.1675568534 73.0153383569|
|24|2816.66787287|175.375216205 195.787724432 137.427597279|31.6569300019 4.74932501129 9.0251030977 4.74932501129 38.8167293681 18.8559128278 9.0251030977 18.8559128278 53.3929469814|
|25|1100.7972548|178.877088162 191.374984142 151.2516434|39.3910940244 -4.30919846935 -13.1861915022 -4.30919846935 46.9256712869 24.8127518038 -13.1861915022 24.8127518038 114.244485601|
|26|144.254543697|135.725266551 161.156592597 143.982363148|99.0750642961 58.3285374367 -17.2026468713 58.3285374367 120.690661194 -30.0087585487 -17.2026468713 -30.0087585487 62.1794678823|
|27|893.155522829|132.853086771 147.146024031 152.873821449|96.8221823776 20.0611088648 -16.5713820178 20.0611088648 46.2988376338 -35.6971020936 -16.5713820178 -35.6971020936 79.1775636797|
|28|73.473006161|153.066772867 171.26103676 140.132184007|227.50898533 81.0686490368 -37.7129918802 81.0686490368 111.502987932 -38.11950598 -37.7129918802 -38.11950598 66.5984574792|
|29|2406.24539448|143.504520758 163.875103703 126.190449447|39.04222388 -54.8565624532 -62.0619513818 -54.8565624532 146.079770648 159.171392722 -62.0619513818 159.171392722 212.117891322|
|30|1340.60024484|128.895466993 200.618604221 166.522079175|53.1091750711 0.425521878511 -43.8217503432 0.425521878511 45.3549562641 4.39656985004 -43.8217503432 4.39656985004 76.9967421265|
|31|1478.34168041|141.720270903 179.615041078 152.518964556|105.430846665 -46.2054604328 -31.6174887386 -46.2054604328 65.2021553105 27.0122447 -31.6174887386 27.0122447 65.9740353345|
|32|2003.7528621|128.641206445 148.840187639 139.076988177|122.481760605 27.6018293084 -30.1723501571 27.6018293084 27.804372532 -5.57876867602 -30.1723501571 -5.57876867602 33.2461808996|
|33|1391.69840033|125.355824846 200.789762424 171.302198719|53.9975644967 2.6491181467 -48.7298619986 2.6491181467 47.6076311172 7.50463363296 -48.7298619986 7.50463363296 99.4019913999|
|34|70.8914974875|145.435736363 170.008215204 140.659927489|167.679465708 77.6868358664 -31.4134768016 77.6868358664 109.478134925 -38.0296369936 -31.4134768016 -38.0296369936 69.4472618799|
|35|2145.06171784|157.732868769 193.981869715 187.238439458|45.9323576365 -5.38421501556 1.09385758616 -5.38421501556 25.0403205837 -5.83412449591 1.09385758616 -5.83412449591 24.8984078704|
|36|457.921473156|178.34309334 189.472249825 153.380922763|45.3390726551 -6.61723884686 -22.2987798778 -6.61723884686 44.3851935113 34.7734738348 -22.2987798778 34.7734738348 106.515745164|
|37|71.4929037871|146.05971715 163.493600856 145.158421241|250.295816266 124.801240537 -59.3523137469 124.801240537 168.635440957 -63.2528665045 -59.3523137469 -63.2528665045 66.5999451877|
|38|791.985092144|140.022448089 153.477946395 135.02651987|25.0942592247 5.30724426467 -5.06124805425 5.30724426467 43.7138243618 10.5962026927 -5.06124805425 10.5962026927 33.244859321|
|39|688.406926305|123.263708422 200.280913342 174.440648613|52.605452589 7.52054878938 -47.2774294866 7.52054878938 48.8048852691 -0.675301853155 -47.2774294866 -0.675301853155 104.260465569|
|40|501.428418921|137.16203857 164.483831153 141.084564082|41.8257172266 -8.25331318885 -12.1929871772 -8.25331318885 89.7381429161 0.56096695805 -12.1929871772 0.56096695805 67.6467791367|
|41|303.512414267|166.661746757 164.192386991 144.066359215|49.0161277931 -2.09352956315 -0.284623292753 -2.09352956315 51.8574891745 0.538303637662 -0.284623292753 0.538303637662 45.4864080609|
