Sample description: pol1.pdb
  1.598039e-01   2.281624e+08
  1.607843e-01   2.238649e+08
  1.617647e-01   2.196724e+08
  1.627451e-01   2.155665e+08
  1.637255e-01   2.115296e+08
  1.647059e-01   2.075459e+08
  1.656863e-01   2.036012e+08
  1.666667e-01   1.996831e+08
  1.676471e-01   1.957812e+08
  1.686275e-01   1.918873e+08
  1.696078e-01   1.879955e+08
  1.705882e-01   1.841017e+08
  1.715686e-01   1.802045e+08
  1.725490e-01   1.763043e+08
  1.735294e-01   1.724032e+08
  1.745098e-01   1.685054e+08
  1.754902e-01   1.646165e+08
  1.764706e-01   1.607433e+08
  1.774510e-01   1.568939e+08
  1.784314e-01   1.530771e+08
  1.794118e-01   1.493023e+08
  1.803922e-01   1.455791e+08
  1.813725e-01   1.419172e+08
  1.823529e-01   1.383263e+08
  1.833333e-01   1.348154e+08
  1.843137e-01   1.313930e+08
  1.852941e-01   1.280666e+08
  1.862745e-01   1.248431e+08
  1.872549e-01   1.217281e+08
  1.882353e-01   1.187259e+08
  1.892157e-01   1.158399e+08
  1.901961e-01   1.130719e+08
  1.911765e-01   1.104225e+08
  1.921569e-01   1.078911e+08
  1.931373e-01   1.054759e+08
  1.941176e-01   1.031740e+08
  1.950980e-01   1.009813e+08
  1.960784e-01   9.889288e+07
  1.970588e-01   9.690309e+07
  1.980392e-01   9.500558e+07
  1.990196e-01   9.319335e+07
  2.000000e-01   9.145930e+07
  2.009804e-01   8.979593e+07
  2.019608e-01   8.819573e+07
  2.029412e-01   8.665116e+07
  2.039216e-01   8.515495e+07
  2.049020e-01   8.370026e+07
  2.058824e-01   8.228044e+07
  2.068627e-01   8.088942e+07
  2.078431e-01   7.952184e+07
  2.088235e-01   7.817268e+07
  2.098039e-01   7.683794e+07
  2.107843e-01   7.551408e+07
  2.117647e-01   7.419817e+07
  2.127451e-01   7.288818e+07
  2.137255e-01   7.158267e+07
  2.147059e-01   7.028081e+07
  2.156863e-01   6.898226e+07
  2.166667e-01   6.768731e+07
  2.176471e-01   6.639666e+07
  2.186275e-01   6.511137e+07
  2.196078e-01   6.383282e+07
  2.205882e-01   6.256267e+07
  2.215686e-01   6.130262e+07
  2.225490e-01   6.005466e+07
  2.235294e-01   5.882057e+07
  2.245098e-01   5.760229e+07
  2.254902e-01   5.640155e+07
  2.264706e-01   5.522002e+07
  2.274510e-01   5.405908e+07
  2.284314e-01   5.292002e+07
  2.294118e-01   5.180383e+07
  2.303922e-01   5.071125e+07
  2.313725e-01   4.964284e+07
  2.323529e-01   4.859881e+07
  2.333333e-01   4.757922e+07
  2.343137e-01   4.658384e+07
  2.352941e-01   4.561224e+07
  2.362745e-01   4.466392e+07
  2.372549e-01   4.373810e+07
  2.382353e-01   4.283393e+07
  2.392157e-01   4.195054e+07
  2.401961e-01   4.108694e+07
  2.411765e-01   4.024215e+07
  2.421569e-01   3.941521e+07
  2.431373e-01   3.860523e+07
  2.441176e-01   3.781134e+07
  2.450980e-01   3.703284e+07
  2.460784e-01   3.626904e+07
  2.470588e-01   3.551942e+07
  2.480392e-01   3.478367e+07
  2.490196e-01   3.406146e+07
  2.500000e-01   3.335269e+07
creator: em2dam
creator-version: 2.0 (r11727M)
