Sample description: 
Sample:   c= .0000 mg/ml  Code: P1_Buffer
Parent(s): datacollection/data/absolute/img_0018_00001.dat datacollection/data/absolute/img_0018_00002.dat datacollection/data/absolute/img_0018_00003.dat datacollection/data/absolute/img_0018_00004.dat datacollection/data/absolute/img_0018_00005.dat datacollection/data/absolute/img_0018_00006.dat datacollection/data/absolute/img_0018_00007.dat datacollection/data/absolute/img_0018_00008.dat datacollection/data/absolute/img_0018_00009.dat datacollection/data/absolute/img_0018_00010.dat datacollection/data/absolute/img_0018_00011.dat datacollection/data/absolute/img_0018_00012.dat datacollection/data/absolute/img_0018_00013.dat datacollection/data/absolute/img_0018_00014.dat datacollection/data/absolute/img_0018_00015.dat datacollection/data/absolute/img_0018_00016.dat datacollection/data/absolute/img_0018_00017.dat datacollection/data/absolute/img_0018_00018.dat datacollection/data/absolute/img_0018_00019.dat datacollection/data/absolute/img_0018_00020.dat datacollection/data/absolute/img_0018_00021.dat datacollection/data/absolute/img_0018_00022.dat datacollection/data/absolute/img_0018_00023.dat datacollection/data/absolute/img_0018_00024.dat datacollection/data/absolute/img_0018_00025.dat datacollection/data/absolute/img_0018_00026.dat datacollection/data/absolute/img_0018_00027.dat datacollection/data/absolute/img_0018_00028.dat datacollection/data/absolute/img_0018_00029.dat datacollection/data/absolute/img_0018_00030.dat datacollection/data/absolute/img_0018_00031.dat datacollection/data/absolute/img_0018_00032.dat datacollection/data/absolute/img_0018_00033.dat datacollection/data/absolute/img_0018_00034.dat datacollection/data/absolute/img_0018_00035.dat datacollection/data/absolute/img_0018_00036.dat datacollection/data/absolute/img_0018_00037.dat datacollection/data/absolute/img_0018_00038.dat datacollection/data/absolute/img_0018_00039.dat datacollection/data/absolute/img_0018_00040.dat datacollection/data/absolute/img_0018_00041.dat datacollection/data/absolute/img_0018_00042.dat datacollection/data/absolute/img_0018_00043.dat datacollection/data/absolute/img_0018_00044.dat datacollection/data/absolute/img_0018_00045.dat datacollection/data/absolute/img_0018_00046.dat datacollection/data/absolute/img_0018_00047.dat datacollection/data/absolute/img_0018_00048.dat datacollection/data/absolute/img_0018_00049.dat datacollection/data/absolute/img_0018_00050.dat datacollection/data/absolute/img_0020_00001.dat datacollection/data/absolute/img_0020_00002.dat datacollection/data/absolute/img_0020_00003.dat datacollection/data/absolute/img_0020_00004.dat datacollection/data/absolute/img_0020_00005.dat datacollection/data/absolute/img_0020_00006.dat datacollection/data/absolute/img_0020_00007.dat datacollection/data/absolute/img_0020_00008.dat datacollection/data/absolute/img_0020_00009.dat datacollection/data/absolute/img_0020_00010.dat datacollection/data/absolute/img_0020_00011.dat datacollection/data/absolute/img_0020_00012.dat datacollection/data/absolute/img_0020_00013.dat datacollection/data/absolute/img_0020_00014.dat datacollection/data/absolute/img_0020_00015.dat datacollection/data/absolute/img_0020_00016.dat datacollection/data/absolute/img_0020_00017.dat datacollection/data/absolute/img_0020_00018.dat datacollection/data/absolute/img_0020_00019.dat datacollection/data/absolute/img_0020_00020.dat datacollection/data/absolute/img_0020_00021.dat datacollection/data/absolute/img_0020_00022.dat datacollection/data/absolute/img_0020_00023.dat datacollection/data/absolute/img_0020_00024.dat datacollection/data/absolute/img_0020_00025.dat datacollection/data/absolute/img_0020_00026.dat datacollection/data/absolute/img_0020_00027.dat datacollection/data/absolute/img_0020_00028.dat datacollection/data/absolute/img_0020_00029.dat datacollection/data/absolute/img_0020_00030.dat datacollection/data/absolute/img_0020_00031.dat datacollection/data/absolute/img_0020_00032.dat datacollection/data/absolute/img_0020_00033.dat datacollection/data/absolute/img_0020_00034.dat datacollection/data/absolute/img_0020_00035.dat datacollection/data/absolute/img_0020_00036.dat datacollection/data/absolute/img_0020_00037.dat datacollection/data/absolute/img_0020_00038.dat datacollection/data/absolute/img_0020_00039.dat datacollection/data/absolute/img_0020_00040.dat datacollection/data/absolute/img_0020_00041.dat datacollection/data/absolute/img_0020_00042.dat datacollection/data/absolute/img_0020_00043.dat datacollection/data/absolute/img_0020_00044.dat datacollection/data/absolute/img_0020_00045.dat datacollection/data/absolute/img_0020_00046.dat datacollection/data/absolute/img_0020_00047.dat datacollection/data/absolute/img_0020_00048.dat datacollection/data/absolute/img_0020_00049.dat datacollection/data/absolute/img_0020_00050.dat  
  1.710980e-02   4.802346e+01   5.114919e-02
  1.986230e-02   1.887982e+01   2.565666e-02
  2.261490e-02   1.510488e+01   2.094926e-02
  2.536740e-02   1.409031e+01   1.752232e-02
  2.811990e-02   1.013361e+01   1.356534e-02
  3.087240e-02   7.305620e+00   1.128527e-02
  3.362490e-02   5.170243e+00   8.891752e-03
  3.637740e-02   3.991275e+00   7.152722e-03
  3.913000e-02   2.967831e+00   6.122977e-03
  4.188250e-02   2.337760e+00   5.046918e-03
  4.463500e-02   1.854388e+00   4.412975e-03
  4.738750e-02   1.533736e+00   3.811945e-03
  5.014000e-02   1.273606e+00   3.418389e-03
  5.289260e-02   1.068864e+00   2.993060e-03
  5.564510e-02   9.178446e-01   2.760331e-03
  5.839760e-02   7.558555e-01   2.403998e-03
  6.115010e-02   6.587371e-01   2.143226e-03
  6.390260e-02   5.616978e-01   1.987064e-03
  6.665510e-02   4.803822e-01   1.748232e-03
  6.940770e-02   4.197275e-01   1.622347e-03
  7.216020e-02   3.638267e-01   1.458892e-03
  7.491270e-02   3.259771e-01   1.353929e-03
  7.766520e-02   2.902578e-01   1.277587e-03
  8.041770e-02   2.616280e-01   1.168560e-03
  8.317020e-02   2.328378e-01   1.079987e-03
  8.592280e-02   2.091663e-01   1.006405e-03
